date,slot_index,source_endpoint_label,natural_interval,template_interval_label,price_yuan_per_kwh,actual_load_kw,actual_pv_kw,actual_net_kwh,load_forecast_kw,pv_forecast_kw,baseline_net_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,spill_kwh
2025-02-01,101,17:00:00,16:50-17:00,17:00-17:10,0.9264000000,2680.6800000000,358.2375000000,387.0737500000,2783.1810000000,289.6446428571,415.5893928571,425.0555833333,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,37.9818333333
2025-02-01,102,17:10:00,17:00-17:10,17:10-17:20,0.9462000000,2601.2611000000,95.3846000000,417.6460833333,2760.3593300000,66.4671714286,448.9820264286,457.7619097619,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,40.1158264286
2025-02-01,103,17:20:00,17:10-17:20,17:20-17:30,0.9742000000,2638.6848000000,0.0000000000,439.7808000000,2827.1426400000,0.0000000000,471.1904400000,476.8833622222,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,37.1025622222
2025-02-01,104,17:30:00,17:20-17:30,17:30-17:40,0.9862000000,2616.8200000000,0.0000000000,436.1366666667,2798.4160000000,0.0000000000,466.4026666667,481.5250740741,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,45.3884074074
2025-02-01,105,17:40:00,17:30-17:40,17:40-17:50,0.9760000000,2675.9710000000,4.1367000000,445.3057166667,2801.9451200000,3.9692142857,466.3293176190,482.2702800529,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,36.9645633862
2025-02-01,106,17:50:00,17:40-17:50,17:50-18:00,1.0742000000,2639.3558000000,0.0000000000,439.8926333333,2783.6145600000,0.0000000000,463.9357600000,474.8009983333,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,34.9083650000
2025-02-01,107,18:00:00,17:50-18:00,18:00-18:10,1.2313000000,2570.8200000000,0.0000000000,428.4700000000,2765.5980000000,0.0000000000,460.9330000000,0.0000000000,0.0000000000,476.7605925926,10800.0000000000,10270.2660082305,0.0000000000,48.2905925926
2025-02-01,108,18:10:00,18:00-18:10,18:10-18:20,1.2561000000,2725.1073000000,0.2970000000,454.1350500000,2837.1492800000,0.2849714286,472.8107180952,0.0000000000,0.0000000000,480.5609585714,10270.2660082305,9736.3093875955,0.0000000000,26.4259085714
2025-02-01,109,18:20:00,18:10-18:20,18:20-18:30,1.2447000000,2833.5919000000,0.0000000000,472.2653166667,2860.4165200000,0.0000000000,476.7360866667,0.0000000000,0.0000000000,490.5307247619,9736.3093875955,9191.2752489712,0.0000000000,18.2654080952
2025-02-01,110,18:30:00,18:20-18:30,18:30-18:40,1.2545000000,2725.0100000000,0.0000000000,454.1683333333,2808.2890000000,0.0000000000,468.0481666667,0.0000000000,0.0000000000,478.0962619048,9191.2752489712,8660.0571801881,0.0000000000,23.9279285714
2025-02-01,111,18:40:00,18:30-18:40,18:40-18:50,1.2522000000,2510.2571000000,0.0213000000,418.3726333333,2797.2903800000,0.0204714286,466.2116514286,0.0000000000,0.0000000000,488.3781916402,8660.0571801881,8117.4147450323,0.0000000000,70.0055583069
2025-02-01,112,18:50:00,18:40-18:50,18:50-19:00,1.2881000000,2484.4934000000,0.0000000000,414.0822333333,2839.0617600000,0.0000000000,473.1769600000,0.0000000000,0.0000000000,506.0711695238,8117.4147450323,7555.1134455614,0.0000000000,91.9889361905
2025-02-01,113,19:00:00,18:50-19:00,19:00-19:10,1.3466000000,2592.8300000000,0.0000000000,432.1383333333,2830.1930000000,0.0000000000,471.6988333333,0.0000000000,0.0000000000,496.5533333333,7555.1134455614,7003.3875196355,0.0000000000,64.4150000000
2025-02-01,114,19:10:00,19:00-19:10,19:10-19:20,1.3523000000,2544.0862000000,0.0015000000,424.0141166667,2676.1538000000,0.0014571429,446.0253904762,0.0000000000,0.0000000000,458.9601626984,7003.3875196355,6493.4317833039,0.0000000000,34.9460460317
2025-02-01,115,19:20:00,19:10-19:20,19:20-19:30,1.3445000000,2654.4748000000,0.0000000000,442.4124666667,2650.2619400000,0.0000000000,441.7103233333,0.0000000000,0.0000000000,449.6104209524,6493.4317833039,5993.8646489124,0.0000000000,7.1979542857
2025-02-01,116,19:30:00,19:20-19:30,19:30-19:40,1.3483000000,2902.4800000000,0.0000000000,483.7466666667,2764.5420000000,0.0000000000,460.7570000000,0.0000000000,0.0000000000,484.1344074074,5993.8646489124,5455.9375295708,0.0000000000,0.3877407407
2025-02-01,117,19:40:00,19:30-19:40,19:40-19:50,1.3490000000,2887.1068000000,0.0000000000,481.1844666667,2770.8628800000,0.0000000000,461.8104800000,0.0000000000,0.0000000000,484.9009680952,5455.9375295708,4917.1586761317,0.0000000000,3.7165014286
2025-02-01,118,19:50:00,19:40-19:50,19:50-20:00,1.3473000000,2668.5956000000,0.0000000000,444.7659333333,2789.4196600000,0.0000000000,464.9032766667,0.0000000000,0.0000000000,484.0766896296,4917.1586761317,4379.2956876543,0.0000000000,39.3107562963
2025-02-01,119,20:00:00,19:50-20:00,20:00-20:10,1.3482000000,2508.5700000000,0.0000000000,418.0950000000,2856.7740000000,0.0000000000,476.1290000000,0.0000000000,0.0000000000,493.6025185185,4379.2956876543,3830.8484448560,0.0000000000,75.5075185185
2025-02-01,120,20:10:00,20:00-20:10,20:10-20:20,1.3513000000,2620.4431000000,0.0000000000,436.7405166667,2863.4526800000,0.0000000000,477.2421133333,0.0000000000,0.0000000000,494.6416133333,3830.8484448560,3281.2466522634,0.0000000000,57.9010966667
2025-02-01,121,20:20:00,20:10-20:20,20:20-20:30,1.3400000000,2716.1871000000,0.0000000000,452.6978500000,2833.4486800000,0.0000000000,472.2414466667,0.0000000000,0.0000000000,485.3311114815,3281.2466522634,2741.9898617284,0.0000000000,32.6332614815
2025-02-01,122,20:30:00,20:20-20:30,20:30-20:40,1.3489000000,2699.8100000000,0.0000000000,449.9683333333,2807.3740000000,0.0000000000,467.8956666667,0.0000000000,0.0000000000,491.5042380952,2741.9898617284,2195.8740416226,0.0000000000,41.5359047619
2025-02-01,123,20:40:00,20:30-20:40,20:40-20:50,1.3952000000,2730.4002000000,0.0000000000,455.0667000000,2823.3683200000,0.0000000000,470.5613866667,0.0000000000,0.0000000000,497.4824104762,2195.8740416226,1643.1158077601,0.0000000000,42.4157104762
2025-02-01,124,20:50:00,20:40-20:50,20:50-21:00,1.2226000000,2724.0742000000,0.0000000000,454.0123666667,2973.8173200000,0.0000000000,495.6362200000,103.2461226455,0.0000000000,398.8042269841,1643.1158077601,1200.0000000000,0.0000000000,48.0379829630
2025-02-01,125,21:00:00,20:50-21:00,21:00-21:10,0.9332000000,2756.4300000000,0.0000000000,459.4050000000,3120.2980000000,0.0000000000,520.0496666667,534.3430000000,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,74.9380000000
2025-02-01,126,21:10:00,21:00-21:10,21:10-21:20,0.9068000000,2984.5246000000,0.0000000000,497.4207666667,3003.6731800000,0.0000000000,500.6121966667,510.9620040741,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,13.5412374074
2025-02-01,127,21:20:00,21:10-21:20,21:20-21:30,0.9371000000,3019.6988000000,0.0000000000,503.2831333333,2852.9213900000,0.0000000000,475.4868983333,487.5627864286,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,15.7203469048,0.0000000000
2025-02-01,128,21:30:00,21:20-21:30,21:30-21:40,0.9371000000,2865.3400000000,0.0000000000,477.5566666667,2854.9280000000,0.0000000000,475.8213333333,493.8887407407,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,16.3320740741
2025-02-01,129,21:40:00,21:30-21:40,21:40-21:50,0.9871000000,2874.8157000000,0.0000000000,479.1359500000,2951.7316400000,0.0000000000,491.9552733333,498.2099270370,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,19.0739770370
2025-02-01,130,21:50:00,21:40-21:50,21:50-22:00,0.7764000000,2701.2246000000,0.0000000000,450.2041000000,2795.2274800000,0.0000000000,465.8712466667,497.8200466667,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,47.6159466667
2025-02-01,131,22:00:00,21:50-22:00,22:00-22:10,0.4209000000,2352.5100000000,0.0000000000,392.0850000000,2467.2030000000,0.0000000000,411.2005000000,1278.3660555556,833.3333333333,0.0000000000,1200.0000000000,1950.0000000000,0.0000000000,52.9477222222
2025-02-01,132,22:10:00,22:00-22:10,22:10-22:20,0.3859000000,2230.6189000000,0.0000000000,371.7698166667,2417.2483200000,0.0000000000,402.8747200000,1255.3434885185,833.3333333333,0.0000000000,1950.0000000000,2700.0000000000,0.0000000000,50.2403385185
2025-02-01,133,22:20:00,22:10-22:20,22:20-22:30,0.4368000000,2181.4693000000,0.0000000000,363.5782166667,2563.3794300000,0.0000000000,427.2299050000,444.7657012963,0.0000000000,0.0000000000,2700.0000000000,2700.0000000000,0.0000000000,81.1874846296
2025-02-01,134,22:30:00,22:20-22:30,22:30-22:40,0.4198000000,2154.9400000000,0.0000000000,359.1566666667,2676.0080000000,0.0000000000,446.0013333333,1311.2970476190,833.3333333333,0.0000000000,2700.0000000000,3450.0000000000,0.0000000000,118.8070476190
2025-02-01,135,22:40:00,22:30-22:40,22:40-22:50,0.4186000000,2292.3043000000,0.0000000000,382.0507166667,2593.9591000000,0.0000000000,432.3265166667,1279.8517740741,833.3333333333,0.0000000000,3450.0000000000,4200.0000000000,0.0000000000,64.4677240741
2025-02-01,136,22:50:00,22:40-22:50,22:50-23:00,0.4241000000,2503.0105000000,0.0000000000,417.1684166667,2462.6763100000,0.0000000000,410.4460516667,432.7433164815,0.0000000000,0.0000000000,4200.0000000000,4200.0000000000,0.0000000000,15.5748998148
2025-02-01,137,23:00:00,22:50-23:00,23:00-23:10,0.4237000000,2590.7800000000,0.0000000000,431.7966666667,2416.1930000000,0.0000000000,402.6988333333,1269.1102619048,833.3333333333,0.0000000000,4200.0000000000,4950.0000000000,0.0000000000,3.9802619048
2025-02-01,138,23:10:00,23:00-23:10,23:10-23:20,0.4248000000,2438.7897000000,0.0000000000,406.4649500000,2474.3102500000,0.0000000000,412.3850416667,417.5527333333,0.0000000000,0.0000000000,4950.0000000000,4950.0000000000,0.0000000000,11.0877833333
2025-02-01,139,23:20:00,23:10-23:20,23:20-23:30,0.4240000000,2405.7592000000,0.0000000000,400.9598666667,2553.5105900000,0.0000000000,425.5850983333,431.9775911905,0.0000000000,0.0000000000,4950.0000000000,4950.0000000000,0.0000000000,31.0177245238
2025-02-01,140,23:30:00,23:20-23:30,23:30-23:40,0.4220000000,2459.6700000000,0.0000000000,409.9450000000,2566.9990000000,0.0000000000,427.8331666667,1271.1422407407,833.3333333333,0.0000000000,4950.0000000000,5700.0000000000,0.0000000000,27.8639074074
2025-02-01,141,23:40:00,23:30-23:40,23:40-23:50,0.4240000000,2323.4202000000,0.0000000000,387.2367000000,2559.0952900000,0.0000000000,426.5158816667,776.5915150000,333.3333333333,0.0000000000,5700.0000000000,6000.0000000000,0.0000000000,56.0214816667
2025-02-01,142,23:50:00,23:40-23:50,23:50-0:00+1,0.4271000000,2728.2609000000,0.0000000000,454.7101500000,2978.9139900000,0.0000000000,496.4856650000,515.6503030952,0.0000000000,0.0000000000,6000.0000000000,6000.0000000000,0.0000000000,60.9401530952
2025-02-01,143,0:00+1,23:50-24:00,0:00-0:10+1,0.4276000000,3484.9400000000,0.0000000000,580.8233333333,3618.2310000000,0.0000000000,603.0385000000,624.9104047619,0.0000000000,0.0000000000,6000.0000000000,6000.0000000000,0.0000000000,44.0870714286
2025-02-02,0,00:10:00,0:00-0:10,0:10-0:20,0.4248000000,3591.9843000000,0.0000000000,598.6640500000,3758.0615700000,0.0000000000,626.3435950000,1463.9218746296,833.3333333333,0.0000000000,6000.0000000000,6750.0000000000,0.0000000000,31.9244912963
2025-02-02,1,00:20:00,0:10-0:20,0:20-0:30,0.4245000000,3490.4069000000,0.0000000000,581.7344833333,3659.7831000000,0.0000000000,609.9638500000,1449.4070833333,833.3333333333,0.0000000000,6750.0000000000,7500.0000000000,0.0000000000,34.3392666667
2025-02-02,2,00:30:00,0:20-0:30,0:30-0:40,0.4269000000,3507.5600000000,0.0000000000,584.5933333333,3615.3460000000,0.0000000000,602.5576666667,1451.6157619048,833.3333333333,0.0000000000,7500.0000000000,8250.0000000000,0.0000000000,33.6890952381
2025-02-02,3,00:40:00,0:30-0:40,0:40-0:50,0.4272000000,3516.6172000000,0.0000000000,586.1028666667,3660.1204200000,0.0000000000,610.0200700000,1455.2205628571,833.3333333333,0.0000000000,8250.0000000000,9000.0000000000,0.0000000000,35.7843628571
2025-02-02,4,00:50:00,0:40-0:50,0:50-1:00,0.4271000000,3523.1812000000,0.0000000000,587.1968666667,3699.2514900000,0.0000000000,616.5419150000,1474.6437409259,833.3333333333,0.0000000000,9000.0000000000,9750.0000000000,0.0000000000,54.1135409259
2025-02-02,5,01:00:00,0:50-1:00,1:00-1:10,0.4285000000,3576.4400000000,0.0000000000,596.0733333333,3714.5660000000,0.0000000000,619.0943333333,644.9984074074,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,48.9250740741
2025-02-02,6,01:10:00,1:00-1:10,1:10-1:20,0.4311000000,3672.3289000000,0.0000000000,612.0548166667,3772.4484300000,0.0000000000,628.7414050000,645.4336073810,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,33.3787907143
2025-02-02,7,01:20:00,1:10-1:20,1:20-1:30,0.4302000000,3589.9458000000,0.0000000000,598.3243000000,3849.3549600000,0.0000000000,641.5591600000,655.8017266667,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,57.4774266667
2025-02-02,8,01:30:00,1:20-1:30,1:30-1:40,0.4279000000,3433.4000000000,0.0000000000,572.2333333333,3875.2980000000,0.0000000000,645.8830000000,990.6457777778,333.3333333333,0.0000000000,9750.0000000000,10050.0000000000,0.0000000000,85.0791111111
2025-02-02,9,01:40:00,1:30-1:40,1:40-1:50,0.4312000000,3549.9164000000,0.0000000000,591.6527333333,3800.6832300000,0.0000000000,633.4472050000,654.8579198148,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,63.2051864815
2025-02-02,10,01:50:00,1:40-1:50,1:50-2:00,0.4333000000,3745.7742000000,0.0000000000,624.2957000000,3745.6807900000,0.0000000000,624.2801316667,634.7645050000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,10.4688050000
2025-02-02,11,02:00:00,1:50-2:00,2:00-2:10,0.4311000000,3771.9900000000,0.0000000000,628.6650000000,3805.7660000000,0.0000000000,634.2943333333,661.3048095238,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,32.6398095238
2025-02-02,12,02:10:00,2:00-2:10,2:10-2:20,0.4293000000,3594.4447000000,0.0000000000,599.0741166667,3967.8113800000,0.0000000000,661.3018966667,672.6969392593,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,73.6228225926
2025-02-02,13,02:20:00,2:10-2:20,2:20-2:30,0.4324000000,3671.1635000000,0.0000000000,611.8605833333,4060.9732800000,0.0000000000,676.8288800000,694.0139766667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,82.1533933333
2025-02-02,14,02:30:00,2:20-2:30,2:30-2:40,0.4367000000,3882.8300000000,0.0000000000,647.1383333333,4038.3710000000,0.0000000000,673.0618333333,685.1266481481,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,37.9883148148
2025-02-02,15,02:40:00,2:30-2:40,2:40-2:50,0.4348000000,3711.2114000000,0.0000000000,618.5352333333,3994.2947500000,0.0000000000,665.7157916667,671.0524488095,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,52.5172154762
2025-02-02,16,02:50:00,2:40-2:50,2:50-3:00,0.4335000000,3797.0551000000,0.0000000000,632.8425166667,3939.2593200000,0.0000000000,656.5432200000,672.4361533333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,39.5936366667
2025-02-02,17,03:00:00,2:50-3:00,3:00-3:10,0.4357000000,4096.4500000000,0.0000000000,682.7416666667,3909.8990000000,0.0000000000,651.6498333333,677.4803333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,5.2613333333,0.0000000000
2025-02-02,18,03:10:00,3:00-3:10,3:10-3:20,0.4374000000,3901.7476000000,0.0000000000,650.2912666667,3970.2598400000,0.0000000000,661.7099733333,677.1848622222,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,26.8935955556
2025-02-02,19,03:20:00,3:10-3:20,3:20-3:30,0.4371000000,3751.7022000000,0.0000000000,625.2837000000,4094.5479900000,0.0000000000,682.4246650000,684.5578409259,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,59.2741409259
2025-02-02,20,03:30:00,3:20-3:30,3:30-3:40,0.4356000000,3892.9600000000,0.0000000000,648.8266666667,4141.1250000000,0.0000000000,690.1875000000,698.2670238095,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,49.4403571429
2025-02-02,21,03:40:00,3:30-3:40,3:40-3:50,0.4353000000,4003.4218000000,0.0000000000,667.2369666667,3993.5844300000,0.0000000000,665.5974050000,677.1373800000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,9.9004133333
2025-02-02,22,03:50:00,3:40-3:50,3:50-4:00,0.4360000000,3951.3330000000,0.0000000000,658.5555000000,3989.0076500000,0.0000000000,664.8346083333,681.0974842593,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,22.5419842593
2025-02-02,23,04:00:00,3:50-4:00,4:00-4:10,0.4378000000,3825.9300000000,0.0000000000,637.6550000000,4150.3800000000,0.0000000000,691.7300000000,713.9050000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,76.2500000000
2025-02-02,24,04:10:00,4:00-4:10,4:10-4:20,0.4401000000,3819.9275000000,0.0000000000,636.6545833333,4168.8967400000,0.0000000000,694.8161233333,710.7249066667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,74.0703233333
2025-02-02,25,04:20:00,4:10-4:20,4:20-4:30,0.4389000000,3875.4400000000,0.0000000000,645.9066666667,4120.2230000000,0.0000000000,686.7038333333,702.1071759259,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,56.2005092593
2025-02-02,26,04:30:00,4:20-4:30,4:30-4:40,0.4364000000,3917.7900000000,0.0000000000,652.9650000000,4128.0480000000,0.0000000000,688.0080000000,718.4780000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,65.5130000000
2025-02-02,27,04:40:00,4:30-4:40,4:40-4:50,0.4393000000,3937.5329000000,0.0000000000,656.2554833333,4213.8774000000,0.0000000000,702.3129000000,723.2271850000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,66.9717016667
2025-02-02,28,04:50:00,4:40-4:50,4:50-5:00,0.4422000000,3992.3240000000,0.0014000000,665.3871000000,4212.2819600000,0.0014428571,702.0467528571,720.1595229630,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,54.7724229630
2025-02-02,29,05:00:00,4:50-5:00,5:00-5:10,0.4395000000,4086.2000000000,0.0000000000,681.0333333333,4152.5850000000,0.0000000000,692.0975000000,700.6085000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,19.5751666667
2025-02-02,30,05:10:00,5:00-5:10,5:10-5:20,0.4333000000,4146.1246000000,0.0000000000,691.0207666667,4225.9858500000,0.0000000000,704.3309750000,720.1576630952,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,29.1368964286
2025-02-02,31,05:20:00,5:10-5:20,5:20-5:30,0.4439000000,4075.3387000000,0.0189000000,679.2199666667,4309.9037300000,0.0203714286,718.3138930952,749.6197978571,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,70.3998311905
2025-02-02,32,05:30:00,5:20-5:30,5:30-5:40,0.4301000000,3887.6800000000,0.0000000000,647.9466666667,4253.9040000000,0.0000000000,708.9840000000,742.3681666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,94.4215000000
2025-02-02,33,05:40:00,5:30-5:40,5:40-5:50,0.3713000000,3800.9682000000,0.0000000000,633.4947000000,4126.4034400000,0.0000000000,687.7339066667,1541.6464233333,833.3333333333,0.0000000000,10050.0000000000,10800.0000000000,0.0000000000,74.8183900000
2025-02-02,34,05:50:00,5:40-5:50,5:50-6:00,0.5708000000,4342.6923000000,0.2639000000,723.7380666667,4608.5391300000,0.2835857143,768.0425907143,787.3784273810,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,63.6403607143
2025-02-02,35,06:00:00,5:50-6:00,6:00-6:10,0.9099000000,5133.2000000000,0.0000000000,855.5333333333,5402.6170000000,0.0000000000,900.4361666667,910.1140238095,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,54.5806904762
