method,seed,date,soc_recursion_error_kwh,terminal_soc_error_kwh,soc_lower_violation_kwh,soc_upper_violation_kwh,power_balance_error_kwh,min_plan_kwh,min_charge_kwh,min_discharge_kwh,min_emergency_kwh
Attachment1Static,0,2025-08-16,0.0,5.4569682106375694e-12,0.0,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-17,0.0,5.4569682106375694e-12,0.0,5.4569682106375694e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-18,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-19,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-20,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-21,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-22,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-23,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-24,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-25,0.0,5.4569682106375694e-12,0.0,5.4569682106375694e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-26,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-27,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-28,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-29,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-30,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-08-31,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-01,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-02,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-03,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-04,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-05,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-06,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-07,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-08,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-09,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-10,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,7.105427357601002e-15,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-11,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-12,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-13,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-14,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-15,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-16,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-17,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-18,0.0,2.7284841053187847e-12,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-19,0.0,9.094947017729282e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-20,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-21,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-22,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-23,0.0,0.0,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-24,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-25,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-26,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-27,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-28,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-29,0.0,5.4569682106375694e-12,5.4569682106375694e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-09-30,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-01,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-02,0.0,4.547473508864641e-12,4.547473508864641e-12,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-03,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-04,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-05,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-06,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-07,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-10,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-11,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-12,0.0,1.8189894035458565e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-13,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-14,0.0,1.8189894035458565e-12,9.094947017729282e-13,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-15,0.0,0.0,0.0,1.8189894035458565e-12,2.842170943040401e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-16,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-17,0.0,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-18,0.0,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-19,0.0,3.637978807091713e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-20,0.0,1.8189894035458565e-12,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-21,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-22,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-23,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-24,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-25,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-26,0.0,9.094947017729282e-13,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-27,0.0,6.366462912410498e-12,0.0,7.275957614183426e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-28,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-29,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-30,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-10-31,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-01,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-02,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-03,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-04,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-05,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-06,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-07,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-08,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-09,0.0,1.8189894035458565e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-10,0.0,7.275957614183426e-12,0.0,7.275957614183426e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-11,0.0,7.275957614183426e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-12,0.0,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-13,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-14,0.0,7.275957614183426e-12,0.0,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-15,0.0,7.275957614183426e-12,0.0,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-16,0.0,1.8189894035458565e-12,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-17,0.0,2.7284841053187847e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-18,0.0,5.4569682106375694e-12,0.0,5.4569682106375694e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-19,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,7.105427357601002e-15,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-20,0.0,1.8189894035458565e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-21,0.0,4.547473508864641e-12,0.0,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-22,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-23,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-24,0.0,5.4569682106375694e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-25,0.0,6.366462912410498e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-26,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,3.552713678800501e-15,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-27,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-28,0.0,8.185452315956354e-12,0.0,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-29,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-11-30,0.0,4.547473508864641e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-01,0.0,1.8189894035458565e-12,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-02,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-03,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-04,0.0,2.7284841053187847e-12,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-05,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-06,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-07,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-08,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-09,0.0,0.0,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-10,0.0,0.0,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-11,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-12,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-13,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-14,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-15,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-16,0.0,4.547473508864641e-12,4.547473508864641e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-17,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-18,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-19,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-20,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-21,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-22,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-23,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-24,0.0,2.7284841053187847e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-25,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-26,0.0,1.8189894035458565e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-27,0.0,0.0,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-28,0.0,0.0,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-29,0.0,3.637978807091713e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-30,0.0,2.7284841053187847e-12,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
Attachment1Static,0,2025-12-31,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-02,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-03,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-04,0.0,0.0,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-05,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-06,0.0,0.0,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-07,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-08,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-09,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-10,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-11,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-12,0.0,2.7284841053187847e-12,9.094947017729282e-13,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-13,0.0,1.8189894035458565e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-14,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-15,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-16,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-18,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-19,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-20,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-21,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-22,0.0,3.637978807091713e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-23,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-24,0.0,6.366462912410498e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-25,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-26,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-27,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-02-28,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-01,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-02,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-03,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-04,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-05,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-06,0.0,4.547473508864641e-12,4.547473508864641e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-07,0.0,2.7284841053187847e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-08,0.0,3.637978807091713e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-09,0.0,1.8189894035458565e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-10,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-11,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-12,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-13,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-14,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-15,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-16,0.0,5.4569682106375694e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-17,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-18,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-19,0.0,8.185452315956354e-12,0.0,7.275957614183426e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-20,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-21,0.0,4.547473508864641e-12,4.547473508864641e-12,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-22,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-24,0.0,1.8189894035458565e-12,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-25,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-26,0.0,3.637978807091713e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-27,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-28,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-29,0.0,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ExpandingMean,0,2025-03-30,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0
